ImageFile,Gender,Emotion,CorrectAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,image.started,key_resp.started,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,age,gender,education_years,handedness,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008336900034919381,0.027726600063033402,0.027726600063033402,30.705037800013088,space,30.65540869999677,None,,,,,,,,,,,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/F15NE.jpg,Female,Neutral,f,0,0,0,f,1,1.369910900015384,None,0,0,0,2,30.735342500032857,,,,,,,,,30.72924720006995,30.735342500032857,31.217279700096697,31.217279700096697,31.259730100049637,32.59386440005619,f,1,1.369910900015384,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/F31HA.jpg,Female,Happy,f,1,1,0,f,1,1.2710972999921069,None,0,1,1,46,32.611551200039685,,,,,,,,,32.598006000043824,32.611551200039685,33.11274990008678,33.11274990008678,33.13155580009334,34.38659680006094,f,1,1.2710972999921069,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/F27HA.jpg,Female,Happy,f,2,2,0,f,1,0.9761857999255881,None,0,2,2,37,34.40262230008375,,,,,,,,,34.391024000011384,34.40262230008375,34.90393710008357,34.90393710008357,34.92468390008435,35.88716130005196,f,1,0.9761857999255881,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/M07AN.jpg,Male,Angry,m,3,3,0,m,1,0.6241745000006631,None,0,3,3,78,35.904073500074446,,,,,,,,,35.891381000052206,35.904073500074446,36.40354470000602,36.40354470000602,36.42424860002939,37.033021600102074,m,1,0.6241745000006631,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/F23HA.jpg,Female,Happy,f,4,4,0,f,1,0.5613099000183865,None,0,4,4,25,37.0495686000213,,,,,,,,,37.03710409998894,37.0495686000213,37.548792500048876,37.548792500048876,37.57041879999451,38.11586320004426,f,1,0.5613099000183865,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/M09AN.jpg,Male,Angry,m,5,5,0,m,1,0.5272323999088258,None,0,5,5,84,38.1329830000177,,,,,,,,,38.12014570005704,38.1329830000177,38.63311950000934,38.63311950000934,38.6538334999932,39.177960100001656,m,1,0.5272323999088258,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/M04NE.jpg,Male,Neutral,m,6,6,0,m,1,0.5388698000460863,None,0,6,6,71,39.195224300026894,,,,,,,,,39.18193680001423,39.195224300026894,39.69516040000599,39.69516040000599,39.716018600040115,40.24025570007507,m,1,0.5388698000460863,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/F16AN.jpg,Female,Angry,f,7,7,0,m,0,0.81164249998983,None,0,7,7,3,40.25634980003815,,,,,,,,,40.24394690000918,40.25634980003815,40.7579190999968,40.7579190999968,40.77916270005517,41.571860200027004,m,0,0.81164249998983,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
stimuli/F15AN.jpg,Female,Angry,f,8,8,0,f,1,0.551386300008744,None,0,8,8,0,41.59090670000296,,,,,,,,,41.57462430000305,41.59090670000296,42.09203540009912,42.09203540009912,42.11138200003188,42.65763700008392,f,1,0.551386300008744,None,P06,001,24,Male,4,Right,2026-01-04_01h50.35.866,gender_task,,2025.1.1,48.20538577847629,2026-01-04 01h52.06.554411 +0300,
