ImageFile,Gender,Emotion,CorrectAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,image.started,key_resp.started,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,age,gender,education_years,handedness,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.022645399905741215,0.0415924999397248,0.0415924999397248,20.99852139991708,space,20.93333899998106,None,,,,,,,,,,,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/F15NE.jpg,Female,Neutral,f,0,0,0,f,1,2.478624499985017,None,0,0,0,2,21.039590999949723,,,,,,,,,21.023286700015888,21.039590999949723,21.521469899918884,21.521469899918884,21.56363969994709,24.00367149990052,f,1,2.478624499985017,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/F31HA.jpg,Female,Happy,f,1,1,0,m,0,1.4927150000585243,None,0,1,1,46,24.019697599927895,,,,,,,,,24.01380740001332,24.019697599927895,24.52124129992444,24.52124129992444,24.541767099988647,26.023617299972102,m,0,1.4927150000585243,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/F27HA.jpg,Female,Happy,f,2,2,0,f,1,0.8961012000218034,None,0,2,2,37,26.040692699956708,,,,,,,,,26.03423250000924,26.040692699956708,26.541795399971306,26.541795399971306,26.562506299931556,27.44345349993091,f,1,0.8961012000218034,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/M07AN.jpg,Male,Angry,m,3,3,0,m,1,0.5889754999661818,None,0,3,3,78,27.479234999977052,,,,,,,,,27.455772599903867,27.479234999977052,27.957162800012156,27.957162800012156,28.00069649994839,28.56676700001117,m,1,0.5889754999661818,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/F23HA.jpg,Female,Happy,f,4,4,0,f,1,0.6267911000177264,None,0,4,4,25,28.604533099918626,,,,,,,,,28.578794899978675,28.604533099918626,29.08268719993066,29.08268719993066,29.123600699938834,29.71284419996664,f,1,0.6267911000177264,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/M09AN.jpg,Male,Angry,m,5,5,0,m,1,0.5383947000373155,None,0,5,5,84,29.749690199969336,,,,,,,,,29.724799299961887,29.749690199969336,30.229045199928805,30.229045199928805,30.270715299993753,30.774867499945685,m,1,0.5383947000373155,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/M04NE.jpg,Male,Neutral,m,6,6,0,m,1,0.6177536000031978,None,0,6,6,71,30.812271500006318,,,,,,,,,30.78602629993111,30.812271500006318,31.291625499958172,31.291625499958172,31.334000299917534,31.919085099943914,m,1,0.6177536000031978,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/F16AN.jpg,Female,Angry,f,7,7,0,m,0,1.1589717000024393,None,0,7,7,3,31.937104899901897,,,,,,,,,31.92342699994333,31.937104899901897,32.437988099991344,32.437988099991344,32.457808499922976,33.60545249993447,m,0,1.1589717000024393,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
stimuli/F15AN.jpg,Female,Angry,f,8,8,0,f,1,0.5829300999175757,None,0,8,8,0,33.623403599951416,,,,,,,,,33.614450499997474,33.623403599951416,34.125277799903415,34.125277799903415,34.144678200013004,34.71165419998579,f,1,0.5829300999175757,None,P17,001,22,Male,4,Right,2026-01-06_21h30.44.056,gender_task,,2025.1.1,48.0267028443597,2026-01-06 21h32.49.719041 +0300,
