ImageFile,Gender,Emotion,CorrectAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,image.started,key_resp.started,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,age,gender,education_years,handedness,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.023253199993632734,0.04278729995712638,0.04278729995712638,44.30498929996975,space,44.2488593000453,None,,,,,,,,,,,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F15NE.jpg,Female,Neutral,f,0,0,0,f,1,0.9972168999956921,None,0,0,0,2,44.33289139997214,,,,,,,,,44.32876569998916,44.33289139997214,44.81443060003221,44.81443060003221,44.85783630004153,45.8191013999749,f,1,0.9972168999956921,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F31HA.jpg,Female,Happy,f,1,1,0,m,0,1.5877890000119805,None,0,1,1,46,45.83532680000644,,,,,,,,,45.823043199954554,45.83532680000644,46.33482200000435,46.33482200000435,46.35642139997799,47.92352169996593,m,0,1.5877890000119805,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F27HA.jpg,Female,Happy,f,2,2,0,f,1,1.1107379000168294,None,0,2,2,37,47.93776510003954,,,,,,,,,47.92797660001088,47.93776510003954,48.438840199960396,48.438840199960396,48.45919429999776,49.56821299996227,f,1,1.1107379000168294,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/M07AN.jpg,Male,Angry,m,3,3,0,m,1,0.747143300017342,None,0,3,3,78,49.58446759998333,,,,,,,,,49.571772199939005,49.58446759998333,50.08468730002642,50.08468730002642,50.10542209993582,50.8395994999446,m,1,0.747143300017342,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F23HA.jpg,Female,Happy,f,4,4,0,f,1,0.4687013999791816,None,0,4,4,25,50.854454200016335,,,,,,,,,50.84343709994573,50.854454200016335,51.35576479998417,51.35576479998417,51.37705759995151,51.83866180002224,f,1,0.4687013999791816,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/M09AN.jpg,Male,Angry,m,5,5,0,m,1,0.5710930998902768,None,0,5,5,84,51.85404949996155,,,,,,,,,51.84220690000802,51.85404949996155,52.354328499990515,52.354328499990515,52.377336899982765,52.94341079995502,m,1,0.5710930998902768,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/M04NE.jpg,Male,Neutral,m,6,6,0,m,1,1.2004490999970585,None,0,6,6,71,52.95960770000238,,,,,,,,,52.94660040002782,52.95960770000238,53.45964729995467,53.45964729995467,53.4808139000088,54.671899599954486,m,1,1.2004490999970585,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F16AN.jpg,Female,Angry,f,7,7,0,m,0,2.123857800033875,None,0,7,7,3,54.688477299991064,,,,,,,,,54.67546579998452,54.688477299991064,55.188562399940565,55.188562399940565,55.2096047999803,57.31830549996812,m,0,2.123857800033875,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F15AN.jpg,Female,Angry,f,8,8,0,f,1,0.7579436000669375,None,0,8,8,0,57.3347497000359,,,,,,,,,57.32222570001613,57.3347497000359,57.83432929997798,57.83432929997798,57.855957499938086,58.61053029994946,f,1,0.7579436000669375,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/F31AN.jpg,Female,Angry,f,9,9,0,m,0,0.900298000080511,None,0,9,9,45,58.625927199958824,,,,,,,,,58.615094600012526,58.625927199958824,59.12613650003914,59.12613650003914,59.14725629996974,60.027388100046664,m,0,0.900298000080511,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/M04AN.jpg,Male,Angry,m,10,10,0,m,1,0.8309806999750435,None,0,10,10,69,60.04266919998918,,,,,,,,,60.03157530003227,60.04266919998918,60.54346870002337,60.54346870002337,60.563314600032754,61.38123579998501,m,1,0.8309806999750435,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
stimuli/M08HA.jpg,Male,Happy,m,11,11,0,m,1,0.7446282000746578,None,0,11,11,82,61.39647949999198,,,,,,,,,61.38503749994561,61.39647949999198,61.89730109996162,61.89730109996162,61.91713710001204,62.6506592000369,m,1,0.7446282000746578,None,P01,Çatar,23,Male,5,Right,2026-01-04_01h41.41.014,gender_task,,2025.1.1,48.17436037053306,2026-01-04 01h44.45.237551 +0300,
