ImageFile,Gender,Emotion,CorrectAns,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,image.started,key_resp.started,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,age,gender,education_years,handedness,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.0015264000976458192,0.0037800000282004476,0.0037800000282004476,14.337424600031227,space,14.31669659994077,None,,,,,,,,,,,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/F15NE.jpg,Female,Neutral,f,0,0,0,f,1,2.3898109999718145,None,0,0,0,2,14.360870800097473,,,,,,,,,14.358602400054224,14.360870800097473,14.843671999988146,14.843671999988146,14.860331500065513,17.244243600056507,f,1,2.3898109999718145,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/F31HA.jpg,Female,Happy,f,1,1,0,f,1,3.449571199947968,None,0,1,1,46,17.259793700068258,,,,,,,,,17.25059080007486,17.259793700068258,17.759934600093402,17.759934600093402,17.759934600093402,21.210833200020716,f,1,3.449571199947968,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/F27HA.jpg,Female,Happy,f,2,2,0,f,1,2.0667974000098184,None,0,2,2,37,21.225664300029166,,,,,,,,,21.217183500062674,21.225664300029166,21.72593960002996,21.72593960002996,21.72593960002996,23.809918400016613,f,1,2.0667974000098184,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/M07AN.jpg,Male,Angry,m,3,3,0,m,1,4.771375399897806,None,0,3,3,78,23.825528000015765,,,,,,,,,23.81580840004608,23.825528000015765,24.325713800033554,24.325713800033554,24.325713800033554,29.109237600001507,m,1,4.771375399897806,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/F23HA.jpg,Female,Happy,f,4,4,0,f,1,2.9825181000633165,None,0,4,4,25,29.124986800015904,,,,,,,,,29.115706800017506,29.124986800015904,29.624875999987125,29.624875999987125,29.624875999987125,32.60938520007767,f,1,2.9825181000633165,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/M09AN.jpg,Male,Angry,m,5,5,0,m,1,0.8753291999455541,None,0,5,5,84,32.62435350008309,,,,,,,,,32.61495840002317,32.62435350008309,33.124557700008154,33.124557700008154,33.124557700008154,34.00748170004226,m,1,0.8753291999455541,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/M04NE.jpg,Male,Neutral,m,6,6,0,m,1,1.5306886000325903,None,0,6,6,71,34.02365790004842,,,,,,,,,34.0100355000468,34.02365790004842,34.50710510008503,34.50710510008503,34.52385610004421,36.04133290005848,m,1,1.5306886000325903,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/F16AN.jpg,Female,Angry,f,7,7,0,f,1,1.7142887000227347,None,0,7,7,3,36.05731509998441,,,,,,,,,36.04666860005818,36.05731509998441,36.54080529999919,36.54080529999919,36.55752430006396,38.256939899991266,f,1,1.7142887000227347,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
stimuli/F15AN.jpg,Female,Angry,f,8,8,0,f,1,1.1845282999565825,None,0,8,8,0,38.273169100051746,,,,,,,,,38.25939570006449,38.273169100051746,38.7572260000743,38.7572260000743,38.7736714000348,39.957605100004,f,1,1.1845282999565825,None,P13,001,50,Male,16,Right,2025-12-18_22h36.47.025,gender_task,,2025.1.1,60.18617994539021,2025-12-18 22h37.33.581198 +0300,
